segment,n_points,type,method,linearity,planarity,sphericity,curvature_mean,normal_consistency,n_components,rmse,hausdorff_p95,chamfer,n_artifacts,watertight,n_vertices,n_triangles,file
9,1804,complex,poisson,0.4667412569955061,0.49336541261616673,0.039893330388327215,0.07113417503541981,0.9076851896451097,2,0.012695711937590379,0.05686398586724558,0.03052244506899982,5,False,4592,9058,valve_0435_lidar_classes.ply
10,3416,complex,poisson,0.3747980668155666,0.33342753315018137,0.29177440003425203,0.04864476294606686,0.9616599436317937,4,0.011760927803422128,0.07573595845261008,0.03273381949704234,7,False,9261,18284,valve_0435_lidar_classes.ply
11,466,plane,alpha_shape,0.2046837989387405,0.7727314252537145,0.02258477580754505,0.026882567037025806,0.9856764655120732,4,0.013351409344998488,0.0266891133691696,0.022660710830108677,3,False,424,922,valve_0435_lidar_classes.ply
12,1335,plane,alpha_shape,0.04493155800997686,0.8781070440490224,0.07696139794100079,0.04434539385495278,0.9643685330639107,1,0.012584328232569839,0.020904171568195254,0.02205754337146281,1,False,1090,2348,valve_0435_lidar_classes.ply
13,768,complex,poisson,0.10613838431306857,0.5409184528121544,0.35294316287477695,0.07788494081841209,0.8968719383693188,1,0.012888781323594008,0.036774895410830725,0.02450373707483896,2,False,2788,5385,valve_0435_lidar_classes.ply
2,591,complex,poisson,0.1679302109265608,0.45707068124052364,0.3749991078329156,0.07894930643028972,0.8602269940702456,15,0.025822004465604332,0.15985242886852732,0.08604958275590202,7,False,4311,8275,valve_0437_lidar_classes.ply
3,50,complex,poisson,0.8777069242850754,0.10852045968424348,0.013772616030681218,0.05473881823538895,0.9775759323498164,2,0.009973764474490568,0.06774209821498796,0.040349009414763756,4,False,1423,2697,valve_0437_lidar_classes.ply
5,1627,complex,poisson,0.41809410363073685,0.5206577207596087,0.06124817560965439,0.09607000803828236,0.8236331002253069,1,0.020446981435773212,0.25036429270648486,0.11793756993574905,2,False,7603,14938,valve_0437_lidar_classes.ply
6,440,complex,poisson,0.3393796512079409,0.29578996370363286,0.3648303850884263,0.058123494576119906,0.9231804712416165,12,0.028056828090983206,0.14542563628699023,0.09321860346396099,6,False,4565,8819,valve_0437_lidar_classes.ply
7,62,tube,ball_pivoting,0.967776418858007,0.011880634350893251,0.020342946791099756,0.0729199721020961,0.8478469803370287,2,0.011863390291872165,0.024299304020674258,0.020179661580001416,3,False,62,55,valve_0437_lidar_classes.ply
8,1714,complex,poisson,0.3831035362241501,0.58089426623882,0.0360021975370299,0.06442252385096862,0.9237068393575177,1,0.01316250286695915,0.07009740405833574,0.03323012372121427,3,False,4895,9670,valve_0437_lidar_classes.ply
9,1677,complex,poisson,0.22669249724160412,0.7291977747559607,0.0441097280024352,0.0572591334867397,0.9387247781645034,1,0.013938969335716518,0.1560723944864955,0.05505389617528208,4,False,5505,10937,valve_0437_lidar_classes.ply
10,3588,complex,poisson,0.20801414070903668,0.3321655449572704,0.4598203143336929,0.04042069902352686,0.968788975595234,8,0.010840779912437907,0.05222850830612893,0.024511235953307987,3,False,8224,16262,valve_0437_lidar_classes.ply
11,763,plane,alpha_shape,0.14429375351850682,0.82972960873898,0.02597663774251311,0.03990679162487794,0.9620061246370825,3,0.012049705861970097,0.020118092035044905,0.02141040689368335,1,False,656,1370,valve_0437_lidar_classes.ply
12,1205,plane,alpha_shape,0.17793907970449696,0.7497208519744895,0.07234006832101357,0.04643885574279196,0.9598495839762927,1,0.012731428761459185,0.022510294134121023,0.022900829059135097,1,False,990,2218,valve_0437_lidar_classes.ply
13,682,complex,poisson,0.05568303018857193,0.49426195215512114,0.4500550176563069,0.08077821776531965,0.8955273422451122,2,0.012559209713808736,0.030676628403575688,0.022597960129395647,5,False,2873,5551,valve_0437_lidar_classes.ply
2,490,complex,poisson,0.2900122057530733,0.32347353775998644,0.38651425648694027,0.07143318129207822,0.8880840341214149,18,0.029162922142321558,0.1472157569431404,0.0892306093903759,5,False,3958,7552,valve_0438_lidar_classes.ply
3,55,complex,poisson,0.8775364194148152,0.103135340235719,0.019328240349465797,0.06141037667002256,0.9694018089501943,2,0.01035384637932118,0.07556205488354469,0.04224707773644194,8,False,1867,3532,valve_0438_lidar_classes.ply
5,1472,complex,poisson,0.22790507185886646,0.7051696219771305,0.066925306164003,0.09887011039844133,0.8145408996415094,1,0.017460156059993435,0.1396059606088681,0.061520983782557506,3,False,5531,10922,valve_0438_lidar_classes.ply
6,236,complex,poisson,0.20491618573516024,0.2543326883007122,0.5407511259641276,0.08594619216349236,0.9199225817078498,17,0.03652640813937968,0.18279422228246983,0.10916719734794005,8,False,4091,7835,valve_0438_lidar_classes.ply
7,60,tube,ball_pivoting,0.9694984484827418,0.0016500643597374734,0.02885148715752078,0.12793106679489935,0.9316902006736012,3,0.011652641895888435,0.044869453529518454,0.02748161908406864,2,False,60,60,valve_0438_lidar_classes.ply
8,1378,complex,poisson,0.3508903243747749,0.6100394282479359,0.03907024737728916,0.061222494049988814,0.9285157772375099,1,0.014806133406070824,0.08880525384425511,0.04165757412378112,3,False,4826,9564,valve_0438_lidar_classes.ply
9,1679,complex,poisson,0.3138126860995782,0.6418834224525758,0.04430389144784606,0.059957978541027246,0.9362085107433222,2,0.012948362038958576,0.06454323096057132,0.03236247797417774,2,False,5225,10366,valve_0438_lidar_classes.ply
10,3628,plane,alpha_shape,0.09497052119005904,0.5045339362553798,0.40049554255456116,0.043614793651775965,0.9665220326753279,4,0.011374495490307255,0.0175442288488138,0.018645038962533417,13,False,2774,6314,valve_0438_lidar_classes.ply
11,774,plane,alpha_shape,0.12788854452324017,0.8456827110228247,0.02642874445393511,0.04155786110121042,0.9672208688102669,1,0.012126042847586043,0.020133232453157377,0.020823522046658653,1,False,647,1388,valve_0438_lidar_classes.ply
12,1358,complex,poisson,0.09802416378710965,0.8274812688489901,0.07449456736390027,0.05152690064823737,0.9569112068147865,1,0.014623262858533662,0.12399893506830582,0.047874841904894994,1,False,5561,10968,valve_0438_lidar_classes.ply
13,734,complex,poisson,0.15629847545437575,0.4709064640444326,0.37279506050119166,0.07089780947939169,0.9092020234448259,2,0.011968283742296849,0.031932339573592705,0.022656763365372444,2,False,3189,6227,valve_0438_lidar_classes.ply
2,566,complex,poisson,0.15840177858590893,0.4518725595984366,0.3897256618156545,0.07857529045853572,0.8677160123205164,15,0.02403393832358422,0.12269771144914131,0.06741662092187971,3,False,3436,6545,valve_0439_lidar_classes.ply
3,64,complex,poisson,0.7862247615507383,0.1895320124887196,0.02424322596054224,0.05866312265887144,0.957735317735935,1,0.010290127858908826,0.05315586122415975,0.03140824312254331,11,False,1455,2735,valve_0439_lidar_classes.ply
5,1672,complex,poisson,0.2783204647828866,0.6452807959794769,0.07639873923763665,0.09339092671645949,0.8271104723037029,1,0.01798531028471601,0.1367715040013038,0.07231994787721056,2,False,6877,13606,valve_0439_lidar_classes.ply
6,149,complex,poisson,0.13092008660604507,0.3996640077115522,0.46941590568240277,0.04210697940177382,0.9533010184484801,15,0.03185887136007941,0.1950418201609152,0.11515146016424457,3,False,4005,7684,valve_0439_lidar_classes.ply
7,74,tube,ball_pivoting,0.9682594376928034,0.013684621039099672,0.018055941268096964,0.0900525643663333,0.8436225587888668,2,0.013007186772287972,0.027431096772887024,0.021091435777783357,2,False,74,82,valve_0439_lidar_classes.ply
8,1306,complex,poisson,0.4214709553718755,0.5446710079490346,0.03385803667908986,0.05943349122413395,0.9400986446755258,2,0.016106459352834206,0.1686106879285025,0.06721774780105735,2,False,5240,10319,valve_0439_lidar_classes.ply
9,2240,complex,poisson,0.3526071786129428,0.5943355099628416,0.053057311424215665,0.06609404090860076,0.919034282682998,3,0.01184795716102582,0.03730967734794446,0.023416250258777072,1,False,6497,12863,valve_0439_lidar_classes.ply
10,3698,complex,poisson,0.21004140879836025,0.40222908460777296,0.38772950659386674,0.049377538317888534,0.9609684981114521,4,0.010880821107364227,0.04915860718018285,0.02485036715387119,9,False,9211,18205,valve_0439_lidar_classes.ply
11,693,plane,alpha_shape,0.35170020040981986,0.6226217141917048,0.025678085398475308,0.03212900869557944,0.972629695351419,2,0.01179508239245179,0.01999121396907617,0.01975284441840845,1,False,610,1358,valve_0439_lidar_classes.ply
12,1435,plane,alpha_shape,0.11299401959681192,0.8229085107928822,0.06409746961030588,0.04851367562864205,0.9556125503861828,1,0.011860331860936947,0.02247447080067055,0.021348930608265933,1,False,1146,2468,valve_0439_lidar_classes.ply
13,653,complex,poisson,0.0732734518112685,0.41485814753671435,0.5118684006520172,0.08056825926813084,0.9050028953629757,1,0.012253557311125297,0.02618061248849173,0.021373998779682445,2,False,2967,5728,valve_0439_lidar_classes.ply
2,508,complex,poisson,0.30310457515238426,0.39806989123710296,0.2988255336105128,0.07928237865353924,0.8508922084925663,14,0.024567560006573824,0.09912061508904514,0.06858862746752004,7,False,2992,5748,valve_0440_lidar_classes.ply
3,66,tube,ball_pivoting,0.8386277703556693,0.13716701829948577,0.024205211344844976,0.05113764876582468,0.945847376792792,1,0.007929982513257001,0.032357845745193625,0.019217930824026667,1,False,66,92,valve_0440_lidar_classes.ply
5,1510,complex,poisson,0.3241794100792566,0.5921890374050586,0.08363155251568483,0.0925368996779636,0.8347268564068605,1,0.02081885976387867,0.1844894426939404,0.09339001699672866,3,False,7041,13916,valve_0440_lidar_classes.ply
6,296,complex,poisson,0.23214362686778825,0.44358355278591177,0.32427282034629995,0.06374403547296495,0.9230410571649841,16,0.028378749982406134,0.12783646980289626,0.08366443854971806,2,False,3496,6663,valve_0440_lidar_classes.ply
7,101,tube,ball_pivoting,0.9713342813848719,0.008385627033656265,0.020280091581471937,0.07541610669642303,0.8662663984036706,3,0.012780856509516202,0.023471615149742848,0.020884413926561624,5,False,101,115,valve_0440_lidar_classes.ply
8,1837,complex,poisson,0.1198417470390659,0.8073975449280711,0.07276070803286284,0.06329747234757736,0.9212655730398154,1,0.014324658170492567,0.09731940180057402,0.042522336743198774,6,False,5720,11346,valve_0440_lidar_classes.ply
9,1404,tube,ball_pivoting,0.5356650153427794,0.43262160149116546,0.03171338316605509,0.05975057169848037,0.9341813311643017,1,0.011444217905563374,0.019117890723890467,0.01965761581398611,5,False,1404,1799,valve_0440_lidar_classes.ply
10,3131,complex,poisson,0.2405593144310575,0.3133377867688929,0.4461028988000496,0.048750261357568846,0.961805056820551,5,0.012272939544599038,0.061711037659134174,0.03115490740094462,2,False,7645,15128,valve_0440_lidar_classes.ply
11,687,plane,alpha_shape,0.23617759550063416,0.7380611223984977,0.025761282100868112,0.03504395963759566,0.9742869732005952,1,0.012969040946675565,0.02186540364721349,0.02161312684826923,2,False,589,1288,valve_0440_lidar_classes.ply
12,1253,plane,alpha_shape,0.128994779480351,0.7982277206172836,0.07277749990236526,0.04547923301109263,0.9590045927363676,1,0.012644349311777764,0.021799596614635205,0.022458107139201284,1,False,1065,2294,valve_0440_lidar_classes.ply
13,683,complex,poisson,0.09914832548893211,0.5334994638492881,0.3673522106617797,0.08192272581805836,0.8935118512405235,1,0.012433645115773294,0.030938261518386054,0.022208367689109172,4,False,3022,5827,valve_0440_lidar_classes.ply
2,484,complex,poisson,0.49336492267469423,0.16743973891741737,0.33919533840788846,0.0818107173357182,0.8711882108635457,15,0.0286578196810509,0.16399381003938857,0.10067818278652832,6,False,4812,9265,valve_0441_lidar_classes.ply
5,1592,complex,poisson,0.32734385376654757,0.6119719984879063,0.06068414774554607,0.09861016050399131,0.8146915939101859,1,0.018170649002392417,0.1303256273348325,0.06446595011760546,12,False,6422,12664,valve_0441_lidar_classes.ply
6,355,complex,poisson,0.27044423960251207,0.25028439785541623,0.4792713625420717,0.07244989956293213,0.8655859313512135,17,0.03168397599969057,0.16811297329724298,0.10946768132582142,4,False,4577,8857,valve_0441_lidar_classes.ply
7,66,tube,ball_pivoting,0.9763799159642814,0.002694421263097797,0.020925662772620746,0.09456442548320673,0.8213260410428577,3,0.015406038868353879,0.031370901782828114,0.024293819104467148,3,False,66,70,valve_0441_lidar_classes.ply
8,1820,complex,poisson,0.4123813844845717,0.5441004755960406,0.043518139919387695,0.05612629819990112,0.9370738330682723,1,0.01303305339639147,0.08060126875639138,0.03517904396598869,2,False,5408,10737,valve_0441_lidar_classes.ply
9,1359,complex,poisson,0.2779571612438572,0.6744072054470036,0.04763563330913913,0.06028801216055952,0.9266663133270457,1,0.014697913404291258,0.11349450568818002,0.04824716699275193,6,False,5227,10361,valve_0441_lidar_classes.ply
10,3308,complex,poisson,0.16835319425308723,0.4297918482539212,0.40185495749299155,0.045944765878773004,0.9664769447157702,4,0.011829591685385147,0.09006872647511291,0.03398386648282157,1,False,8097,16047,valve_0441_lidar_classes.ply
11,745,plane,alpha_shape,0.18206639983883596,0.7949252860505709,0.023008314110593106,0.031726916952172834,0.978311691470004,2,0.012039773750718036,0.020065197879488704,0.020383572867756404,1,False,678,1492,valve_0441_lidar_classes.ply
12,1423,plane,alpha_shape,0.287696946943554,0.6431964020168804,0.0691066510395655,0.04682352856796817,0.9572095891255806,1,0.01268743024573305,0.023283723392582688,0.02243218013941394,1,False,1168,2520,valve_0441_lidar_classes.ply
13,734,complex,poisson,0.17513986384815594,0.40254468253312276,0.4223154536187213,0.07489019857824145,0.9122871755716032,1,0.012526033759940922,0.03166686866605752,0.023115339471711363,2,False,3363,6526,valve_0441_lidar_classes.ply
2,517,complex,poisson,0.10854625893003973,0.5572603571727315,0.3341933838972287,0.07959905550053019,0.8978611645095153,14,0.024293494865694647,0.12456537021891571,0.08321172838857839,5,False,4493,8741,valve_0442_lidar_classes.ply
3,68,tube,ball_pivoting,0.8202081389156142,0.15497231429162064,0.02481954679276518,0.06036739914431591,0.9151895470995026,1,0.008575191375627542,0.02695563500021488,0.01721739036199462,1,False,68,97,valve_0442_lidar_classes.ply
5,1686,complex,poisson,0.07167570429434433,0.8582037119887103,0.07012058371694543,0.0983028207750269,0.814072640618584,1,0.017487477396990664,0.1122417799055684,0.06067521411988869,8,False,6442,12712,valve_0442_lidar_classes.ply
6,214,complex,poisson,0.20692500131850566,0.4155603086478124,0.37751469003368193,0.07796918029331207,0.9038003668960052,15,0.0326192648319008,0.15371433996381278,0.10233643795849481,4,False,3516,6668,valve_0442_lidar_classes.ply
7,104,tube,ball_pivoting,0.9784507084035458,0.004174060077297647,0.017375231519156587,0.09204965976791248,0.8354793157811817,3,0.011645437766053946,0.023934988656864827,0.019400018766117036,2,False,104,134,valve_0442_lidar_classes.ply
8,2228,complex,poisson,0.2624308493343452,0.6545062287637693,0.08306292190188554,0.06896589886280882,0.9240473643840849,1,0.013150737114453352,0.1273055568028226,0.04540244550444874,3,False,7770,15391,valve_0442_lidar_classes.ply
9,1162,complex,poisson,0.5996281832583484,0.37413424524449507,0.026237571497156522,0.05630618312776495,0.9518007583799394,3,0.015528328422199703,0.13724539791738694,0.0634884131411336,2,False,4564,8985,valve_0442_lidar_classes.ply
10,3100,complex,poisson,0.15305591656485137,0.432168087134358,0.41477599630079065,0.047809432517503345,0.9632526914614414,5,0.012360672673608507,0.06948123072695744,0.03263660386554131,2,False,7644,15093,valve_0442_lidar_classes.ply
11,785,plane,alpha_shape,0.22950672928717736,0.7468589634719778,0.023634307240844844,0.04476258352736317,0.9523767163742148,2,0.012073956768826291,0.022619771146730534,0.021449838556716956,4,False,665,1416,valve_0442_lidar_classes.ply
12,1602,plane,alpha_shape,0.14847505310340475,0.7743039559162714,0.07722099098032383,0.04904849135775552,0.9550213183683431,1,0.012320244642417212,0.02083442044153369,0.02168813190343403,1,False,1298,2832,valve_0442_lidar_classes.ply
13,606,complex,poisson,0.2515323481070526,0.37244035545056686,0.37602729644238053,0.07659815645190672,0.8979629339740429,1,0.012243788374089244,0.02858890342007291,0.021701254904408537,5,False,3383,6530,valve_0442_lidar_classes.ply
